location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
Akshaya Nagar,3 BHK,1662.0,3.0,1.954242509439325,3,5415,-0.14772401527067286
Yelahanka,3 BHK,1556.0,3.0,1.9344984512435677,3,5526,-0.013770420803733693
Jigani,2 BHK,918.0,2.0,1.6989700043360187,2,5446,-0.11031355195107723
Sarjapur  Road,3 BHK,1455.0,2.0,1.9912260756924949,3,6735,1.4452376486604954
other,2 BHK,1205.0,2.0,1.845098040014257,2,5809,0.3277509056299941
BEML Layout,2 BHK,1194.0,2.0,1.8129133566428555,2,5443,-0.11393391936910262
Laggere,2 Bedroom,1200.0,2.0,1.8750612633917,2,6250,0.8599449160797253
Bannerghatta Road,3 BHK,1100.0,2.0,1.7160033436347992,3,4727,-0.9779949431378273
Subramanyapura,2 BHK,929.0,2.0,1.7481880270062005,2,6027,0.5908309380065052
8th Phase JP Nagar,4 BHK,2100.0,4.0,1.9637878273455553,4,4380,-1.3967507744894299
Bannerghatta Road,3 BHK,1532.5,3.0,1.9257760538367463,3,5500,-0.04514693842662034
Marathahalli,3 BHK,1680.0,3.0,2.0211892990699383,3,6250,0.8599449160797253
Nagarbhavi,2 BHK,1146.0,2.0,1.6989700043360187,2,4363,-1.4172661898582404
other,2 BHK,1250.0,2.0,1.7634279935629373,2,4640,-1.0829855982605634
Gottigere,3 BHK,1435.0,2.0,1.792391689498254,3,4320,-1.4691581228499375
Whitefield,2 BHK,1242.0,2.0,1.8129133566428555,2,5233,-0.3673596386308794
Marathahalli,3 BHK,1910.0,3.0,2.0755469613925306,3,6230,0.8358091332928894
Yelahanka,3 BHK,1610.0,4.0,1.9294189257142926,3,5279,-0.31184733822115684
Hulimavu,2 BHK,1127.0,2.0,1.8129133566428555,2,5767,0.2770657617776387
Mysore Road,2 BHK,1155.0,2.0,1.7075701760979363,2,4415,-1.3545131546124671
other,3 BHK,1250.0,3.0,1.7403626894942439,3,4400,-1.372614991702594
Billekahalli,3 Bedroom,2400.0,3.0,2.1760912590556813,3,6250,0.8599449160797253
Nagarbhavi,3 BHK,1850.0,2.0,1.9493900066449128,3,4810,-0.8778314445724583
Kadugodi,2 BHK,1314.0,2.0,1.919078092376074,2,6316,0.9395929992762837
Rachenahalli,1 BHK,690.0,1.0,1.5998830720736879,1,5768,0.2782725509169805
other,2 BHK,1230.0,2.0,1.7403626894942439,2,4471,-1.2869329628093267
Electronic City,2 BHK,1073.0,2.0,1.7781512503836436,2,5591,0.06467087325348293
other,3 BHK,1540.0,3.0,1.8808135922807914,3,4935,-0.7269828021547341
Kalyan nagar,2 BHK,1198.0,2.0,1.8129133566428555,2,5425,-0.1356561238772549
HBR Layout,3 BHK,1656.0,3.0,1.954242509439325,3,5434,-0.12479502162317876
Mysore Road,2 BHK,1003.0,2.0,1.6334684555795864,2,4287,-1.5089821644482166
Whitefield,3 BHK,1495.0,2.0,1.8260748027008264,3,4481,-1.2748650714159087
Whitefield,4 BHK,2856.0,5.0,2.1889284837608534,4,5409,-0.15496475010672361
Hosur Road,3 BHK,1689.0,3.0,2.012837224705172,3,6098,0.6765129668997726
Electronic City Phase II,2 BHK,1031.0,2.0,1.724275869600789,2,5140,-0.47959102858966624
Bhoganhalli,4 BHK,2119.0,4.0,2.0453229787866576,4,5238,-0.36132569293417044
other,2 BHK,1100.0,2.0,1.7853298350107671,2,5545,0.009158572843760397
Hennur Road,3 BHK,1250.0,2.0,1.891425942847994,3,6230,0.8358091332928894
Electronic City,3 BHK,1500.0,2.0,1.8920946026904804,3,5200,-0.40718368022915863
Haralur Road,3 BHK,1985.0,3.0,2.113943352306837,3,6549,1.2207748687429218
other,3 Bedroom,1200.0,4.0,1.9030899869919435,3,6666,1.3619691980459117
Green Glen Layout,3 BHK,1752.0,3.0,2.0211892990699383,3,5993,0.5498001072688842
Old Madras Road,3 BHK,1480.0,2.0,1.9242792860618816,3,5675,0.16604116095819366
Sarjapur  Road,3 BHK,1826.0,3.0,2.113943352306837,3,7119,1.9086446781677444
Kasavanhalli,3 BHK,1667.0,3.0,1.9637878273455553,3,5518,-0.023424733918468044
Thanisandra,2 BHK,934.0,2.0,1.7403626894942439,2,5888,0.4230872476379958
Mahadevpura,3 BHK,1620.0,2.0,1.8808135922807914,3,4691,-1.0214393521541318
Electronic City,2 BHK,1070.0,2.0,1.6720978579357175,2,4392,-1.3822693048173282
Hosur Road,5 Bedroom,3600.0,5.0,2.255272505103306,5,5000,-0.6485415080975174
Uttarahalli,3 BHK,1280.0,2.0,1.7781512503836436,3,4687,-1.026266508711499
other,2 BHK,1400.0,2.0,1.7781512503836436,2,4285,-1.5113957427269002
other,2 BHK,1330.0,2.0,1.806179973983887,2,4812,-0.8754178662937747
Balagere,2 BHK,1012.0,2.0,1.7371130943059612,2,5394,-0.17306658719685053
other,3 BHK,1515.0,3.0,1.954242509439325,3,5940,0.4858402828837691
BTM Layout,2 BHK,935.0,2.0,1.711807229041191,2,5508,-0.03549262531188599
Jakkur,3 BHK,2197.0,3.0,2.1335389083702174,3,6190,0.7875375677192177
Yeshwanthpur,3 BHK,1678.0,3.0,1.9644010711627313,3,5490,-0.05721482982003828
Brookefield,3 BHK,1410.0,2.0,1.9030899869919435,3,5673,0.16362758267951005
Jakkur,2 BHK,1125.0,2.0,1.8129133566428555,2,5777,0.28913365317105666
Magadi Road,3 BHK,1191.0,2.0,1.7433529514095558,3,4649,-1.0721244960064873
Thubarahalli,2 BHK,1200.0,2.0,1.8976270912904414,2,6583,1.2618056994805429
CV Raman Nagar,3 BHK,1525.0,2.0,1.8260748027008264,3,4393,-1.3810625156779865
Electronics City Phase 1,2 BHK,1190.0,2.0,1.8325089127062364,2,5714,0.21310593739252362
Whitefield,4 BHK,2856.0,5.0,2.2000292665537704,4,5549,0.013985729401127574
Whitefield,2 BHK,1355.0,2.0,1.863322860120456,2,5387,-0.1815141111722431
KR Puram,2 Bedroom,1200.0,1.0,1.8129133566428555,2,5416,-0.14651722613133106
Yelahanka New Town,1 BHK,500.0,2.0,1.380211241711606,1,4800,-0.8898993359658763
other,2 BHK,1206.0,2.0,1.724275869600789,2,4394,-1.3798557265386446
Hosakerehalli,2 BHK,925.0,2.0,1.667452952889954,2,5027,-0.615958201335289
8th Phase JP Nagar,2 BHK,909.0,2.0,1.6117233080073419,2,4499,-1.2531428669077564
Brookefield,2 BHK,1100.0,2.0,1.7403626894942439,2,5000,-0.6485415080975174
Vidyaranyapura,2 BHK,1100.0,2.0,1.7323937598229686,2,4909,-0.7583593197776207
Subramanyapura,2 BHK,975.0,2.0,1.8129133566428555,2,6666,1.3619691980459117
Kalena Agrahara,1 BHK,610.0,1.0,1.591064607026499,1,6393,1.0325157630056019
Bhoganhalli,2 BHK,1447.0,2.0,1.880642126404285,2,5250,-0.3468442232620689
Whitefield,4 BHK,2882.0,5.0,2.1986570869544226,4,5482,-0.06686914293477264
Kundalahalli,3 BHK,2075.0,3.0,2.060697840353612,3,5542,0.005538205425735015
other,2 BHK,1250.0,2.0,1.7634279935629373,2,4640,-1.0829855982605634
1st Phase JP Nagar,1 BHK,840.0,2.0,1.6989700043360187,1,5952,0.5003217525558706
Hennur Road,4 BHK,2502.0,4.0,2.255272505103306,4,7194,1.999153863618379
Rayasandra,1 BHK,583.0,1.0,1.429752280002408,1,4614,-1.11436211588345
Sarjapur  Road,2 BHK,1115.0,2.0,1.6989700043360187,2,4484,-1.2712447039978834
Kanakapura,3 Bedroom,2200.0,3.0,2.0827853703164503,3,5500,-0.04514693842662034
Whitefield,1 BHK,750.0,1.0,1.7075701760979363,1,6800,1.5236789427177122
other,3 BHK,1300.0,3.0,1.806179973983887,3,4923,-0.7414642718268356
other,1 Bedroom,1200.0,1.0,1.8388490907372552,1,5750,0.25655034640882823
Kaggadasapura,3 BHK,1500.0,3.0,1.8750612633917,3,5000,-0.6485415080975174
7th Phase JP Nagar,2 BHK,1187.0,2.0,1.7708520116421442,2,4970,-0.6847451822777713
Kundalahalli,2 BHK,1120.0,2.0,1.7304592600457689,2,4800,-0.8898993359658763
other,3 BHK,1717.0,3.0,1.99563519459755,3,5765,0.27465218349895515
other,3 BHK,2099.0,3.0,1.9777236052888478,3,4525,-1.2217663492848696
Kasturi Nagar,2 BHK,1100.0,2.0,1.7634279935629373,2,5272,-0.3202948621965494
Kothanur,1 Bedroom,1500.0,1.0,1.8750612633917,1,5000,-0.6485415080975174
Haralur Road,3 BHK,1255.0,2.0,1.954242509439325,3,7171,1.9713977134135179
Sultan Palaya,3 BHK,1765.0,3.0,1.9030899869919435,3,4532,-1.213318825309477
Bellandur,2 BHK,1281.0,2.0,1.9395192526186185,2,6791,1.5128178404636359
Mysore Road,2 BHK,1237.0,2.0,1.863322860120456,2,5901,0.43877550644943913
Lakshminarayana Pura,2 BHK,1300.0,2.0,1.845098040014257,2,5384,-0.18513447859026846
Banashankari,2 BHK,1186.0,2.0,1.8129133566428555,2,5480,-0.06928272121345623
other,4 Bedroom,900.0,3.0,1.7075701760979363,4,5666,0.1551800587041175
Kengeri,2 BHK,750.0,2.0,1.550228353055094,2,4733,-0.9707542083017765
other,3 BHK,1430.0,2.0,1.8956987269593057,3,5500,-0.04514693842662034
Thanisandra,2 BHK,1056.0,2.0,1.8325089127062364,2,6439,1.0880280634153243
Banashankari,3 BHK,1650.0,3.0,2.0043213737826426,3,6121,0.7042691171046339
Rayasandra,2 BHK,1198.0,2.0,1.7323937598229686,2,4507,-1.243488553793022
other,2 BHK,1190.0,2.0,1.845098040014257,2,5882,0.41584651280194507
other,2 BHK,900.0,2.0,1.6127838567197355,2,4555,-1.1855626751046158
other,4 BHK,2690.0,4.0,2.2671717284030137,4,6877,1.6166017064470304
Kanakapura,2 BHK,1340.0,2.0,1.8129133566428555,2,4850,-0.8295598789987866
Yelahanka,2 BHK,1260.0,2.0,1.7723217067229198,2,4698,-1.0129918281787393
Talaghattapura,3 BHK,2254.0,3.0,2.184691430817599,3,6787,1.507990683906269
Old Madras Road,3 BHK,2990.0,5.0,2.322219294733919,3,7023,1.7927929207909323
JP Nagar,2 BHK,820.0,2.0,1.6532125137753437,2,5487,-0.06083519723806367
Electronic City,2 BHK,1296.0,2.0,1.8129133566428555,2,5015,-0.6304396710073905
Uttarahalli,2 BHK,1190.0,2.0,1.7287594751678743,2,4500,-1.2519360777684145
Whitefield,2 BHK,1173.0,2.0,1.8864907251724818,2,6564,1.2388767058330488
Sarjapura - Attibele Road,3 Bedroom,1800.0,3.0,1.954242509439325,3,5000,-0.6485415080975174
Yelahanka,2 BHK,1102.0,2.0,1.7160033436347992,2,4718,-0.9888560453919034
Yelahanka,2 BHK,1519.0,2.0,1.8129133566428555,2,4279,-1.518636477562951
other,3 BHK,1594.0,3.0,1.99563519459755,3,6210,0.8116733505060535
other,2 BHK,1250.0,2.0,1.8325089127062364,2,5440,-0.117554286787128
Haralur Road,2 BHK,1056.0,2.0,1.7781512503836436,2,5681,0.1732818957942444
Whitefield,3 Bedroom,1200.0,3.0,1.8350561017201164,3,5700,0.1962108894417385
other,2 Bedroom,1290.0,1.0,1.8893017025063104,2,6007,0.5666951552196693
other,2 Bedroom,1200.0,2.0,1.8750612633917,2,6250,0.8599449160797253
Ramamurthy Nagar,2 BHK,1000.0,2.0,1.792391689498254,2,6200,0.7996054591126356
Lingadheeranahalli,3 BHK,1682.0,3.0,2.0530784434834195,3,6718,1.424722233291685
Vittasandra,2 BHK,1238.0,2.0,1.8281441073037863,2,5437,-0.12117465420515337
Dasanapura,2 BHK,814.0,2.0,1.6232492903979006,2,5159,-0.45666203494217217
other,2 BHK,750.0,2.0,1.5563025007672873,2,4800,-0.8898993359658763
Begur Road,1 BHK,644.0,1.0,1.6020599913279623,1,6211,0.8128801396453953
Rayasandra,3 BHK,1555.0,3.0,1.8760445502460952,3,4834,-0.8488685052282553
Thanisandra,3 BHK,1595.0,3.0,2.041392685158225,3,6896,1.6395307000945243
Yelahanka,3 BHK,1859.0,3.0,2.03342375548695,3,5809,0.3277509056299941
9th Phase JP Nagar,2 BHK,1079.0,2.0,1.7781512503836436,2,5560,0.02726040993388731
Shivaji Nagar,2 BHK,550.0,1.0,1.4313637641589874,2,4909,-0.7583593197776207
CV Raman Nagar,2 BHK,1198.0,2.0,1.7781512503836436,2,5008,-0.6388871949827831
Banashankari Stage VI,2 BHK,1160.0,2.0,1.7708520116421442,2,5086,-0.5447576421141231
other,3 BHK,2070.0,3.0,2.130333768495006,3,6521,1.1869847728413516
Kannamangala,2 BHK,957.0,2.0,1.7201593034059568,2,5485,-0.06324877551674725
Bannerghatta Road,2 BHK,1268.0,2.0,1.8388490907372552,2,5441,-0.1163474976477862
Bannerghatta Road,3 BHK,1450.0,2.0,1.9395192526186185,3,6000,0.5582476312442768
other,3 BHK,1600.0,2.0,1.8750612633917,3,4687,-1.026266508711499
Uttarahalli,3 BHK,1330.0,2.0,1.7558748556724915,3,4285,-1.5113957427269002
Jakkur,3 BHK,1355.0,2.0,1.8129133566428555,3,4797,-0.8935197033839016
Sarjapur  Road,3 BHK,1220.0,3.0,1.7634279935629373,3,4754,-0.9454116363755988
Chikkalasandra,2 BHK,1075.0,2.0,1.6698745024898025,2,4349,-1.4341612378090254
other,2 BHK,800.0,2.0,1.7403626894942439,2,6875,1.6141881281683468
other,2 BHK,900.0,1.0,1.6434526764861874,2,4888,-0.7837018917037984
Padmanabhanagar,3 BHK,1710.0,2.0,1.9572719799929428,3,5300,-0.2865047662949792
Talaghattapura,3 BHK,2106.0,3.0,2.1702617153949575,3,7027,1.7976200773482993
Marathahalli,2 BHK,1602.0,2.0,2.0170333392987803,2,6491,1.1507810986610978
Sarjapur  Road,3 BHK,1660.0,2.0,2.0644579892269186,3,6987,1.7493485117746277
Electronic City Phase II,3 BHK,1549.0,3.0,1.9030899869919435,3,5164,-0.4506280892454632
Marathahalli,1 BHK,700.0,1.0,1.5797835966168101,1,5428,-0.13203575645922952
Balagere,2 BHK,1012.0,2.0,1.806179973983887,2,6324,0.9492473123910181
Marathahalli,3 BHK,1469.0,3.0,1.9493900066449128,3,6058,0.6282414013261008
Whitefield,2 BHK,1216.0,2.0,1.8388490907372552,2,5674,0.16483437181885185
Electronic City Phase II,2 BHK,1065.0,2.0,1.7491950422196725,2,5270,-0.322708440475233
Thanisandra,3 BHK,1411.0,3.0,1.9691828592322616,3,6601,1.283527903988695
Haralur Road,2 BHK,1245.0,2.0,1.792391689498254,2,4979,-0.6738840800236952
Choodasandra,2 BHK,1115.0,2.0,1.6989700043360187,2,4484,-1.2712447039978834
Panathur,3 BHK,1580.0,3.0,1.856668483611535,3,4550,-1.191596620801325
Subramanyapura,3 BHK,1800.0,3.0,1.954242509439325,3,5000,-0.6485415080975174
Kasavanhalli,3 BHK,1494.0,3.0,1.9138138523837167,3,5488,-0.05962840809872187
Bhoganhalli,3 BHK,1949.0,3.0,2.110589710299249,3,6618,1.3040433193575056
BTM Layout,2 BHK,1020.0,2.0,1.667452952889954,2,4558,-1.1819423076865905
Mysore Road,2 BHK,883.0,2.0,1.6532125137753437,2,5096,-0.5326897507207052
other,3 BHK,2010.0,3.0,2.0969100130080562,3,6218,0.8213276636207879
Yeshwanthpur,2 BHK,1240.0,2.0,1.9030899869919435,2,6451,1.102509533087426
6th Phase JP Nagar,2 BHK,1213.0,2.0,1.7993405494535817,2,5193,-0.4156312042045512
Hegde Nagar,3 BHK,1835.0,3.0,1.9444826721501687,3,4795,-0.8959332816625852
Bannerghatta Road,4 BHK,2932.0,5.0,2.290034611362518,4,6650,1.342660571816443
Gottigere,2 BHK,945.0,2.0,1.6532125137753437,2,4761,-0.9369641124002063
other,3 BHK,1504.0,2.0,2.0,3,6648,1.3402469935377594
Electronics City Phase 1,3 BHK,1450.0,3.0,1.8605775512444156,3,5002,-0.6461279298188338
5th Phase JP Nagar,2 BHK,1000.0,2.0,1.6812412373755872,2,4800,-0.8898993359658763
Choodasandra,2 BHK,1215.0,2.0,1.7708520116421442,2,4855,-0.8235259333020776
Yelachenahalli,3 BHK,1330.0,3.0,1.866287339084195,3,5526,-0.013770420803733693
Raja Rajeshwari Nagar,2 BHK,1178.0,2.0,1.8750612633917,2,6366,0.9999324562433735
Dasarahalli,3 Bedroom,2400.0,2.0,2.1818435879447726,3,6333,0.9601084146450942
Sarjapur  Road,3 BHK,1700.0,3.0,2.03342375548695,3,6352,0.9830374082925883
Jigani,3 BHK,1200.0,3.0,1.8129133566428555,3,5416,-0.14651722613133106
other,3 Bedroom,1500.0,3.0,1.8573324964312685,3,4800,-0.8898993359658763
Kanakpura Road,3 BHK,1737.0,3.0,1.9294189257142926,3,4893,-0.7776679460070894
TC Palaya,2 Bedroom,900.0,2.0,1.7403626894942439,2,6111,0.6922012257112159
CV Raman Nagar,2 BHK,1560.0,2.0,1.9294189257142926,2,5448,-0.10789997367239364
Kambipura,2 BHK,883.0,2.0,1.6434526764861874,2,4983,-0.669056923466328
Kengeri Satellite Town,2 BHK,750.0,2.0,1.5185139398778875,2,4400,-1.372614991702594
Brookefield,4 BHK,2400.0,3.0,2.146128035678238,4,5833,0.3567138449741971
other,2 BHK,900.0,2.0,1.6532125137753437,2,5000,-0.6485415080975174
Hormavu,2 BHK,1030.0,2.0,1.6932871570056556,2,4791,-0.9007604382199524
Hennur Road,3 BHK,1831.0,3.0,2.041392685158225,3,6007,0.5666951552196693
7th Phase JP Nagar,2 BHK,1000.0,2.0,1.7853298350107671,2,6100,0.6789265451784562
Budigere,3 BHK,1820.0,3.0,1.931457870689005,3,4692,-1.0202325630147902
TC Palaya,3 Bedroom,1500.0,3.0,1.919078092376074,3,5533,-0.005322896828341133
Electronics City Phase 1,1 RK,360.0,1.0,1.2278867046136734,1,4694,-1.0178189847361065
Kadugodi,1 BHK,925.0,1.0,1.6095944092252201,1,4400,-1.372614991702594
Electronic City,2 BHK,1140.0,2.0,1.850829959848531,2,6221,0.8249480310388133
other,2 BHK,1145.0,2.0,1.7664128471123994,2,5100,-0.527862594163338
other,3 BHK,1862.0,3.0,2.0791812460476247,3,6444,1.0940620091120334
Devarachikkanahalli,2 BHK,947.0,2.0,1.6334684555795864,2,4540,-1.2036645121947427
other,3 BHK,1677.0,3.0,1.9912260756924949,3,5843,0.3687817363676151
Uttarahalli,3 BHK,1560.0,3.0,1.8692317197309762,3,4743,-0.9586863169083586
Koramangala,3 BHK,1716.0,2.0,2.060697840353612,3,6701,1.4042068179228746
Electronics City Phase 1,1 BHK,638.0,1.0,1.505149978319906,1,5015,-0.6304396710073905
Thigalarapalya,2 BHK,1000.0,2.0,1.6860102913152855,2,4853,-0.8259395115807612
Basaveshwara Nagar,2 BHK,1200.0,2.0,1.9030899869919435,2,6666,1.3619691980459117
Akshaya Nagar,3 BHK,1420.0,2.0,1.8750612633917,3,5281,-0.3094337599424733
Sarjapur  Road,3 BHK,1539.0,3.0,1.9294189257142926,3,5523,-0.017390788221759074
Kasavanhalli,3 BHK,1555.0,3.0,1.9138138523837167,3,5273,-0.3190880730572076
Seegehalli,3 BHK,1553.0,3.0,1.8325089127062364,3,4378,-1.3991643527681135
other,3 BHK,1740.0,3.0,2.0791812460476247,3,6896,1.6395307000945243
other,2 BHK,1020.0,2.0,1.7781512503836436,2,5882,0.41584651280194507
Sanjay nagar,3 BHK,1450.0,3.0,1.8750612633917,3,5172,-0.44097377613072886
Thubarahalli,2 BHK,1200.0,2.0,1.9030899869919435,2,6666,1.3619691980459117
Haralur Road,2 BHK,1140.0,2.0,1.7634279935629373,2,5087,-0.5435508529747813
Kanakpura Road,2 BHK,700.0,2.0,1.5449357658815026,2,5010,-0.6364736167040995
Whitefield,3 Bedroom,1200.0,3.0,1.7481880270062005,3,4666,-1.0516090806376768
Yelahanka,2 BHK,1050.0,2.0,1.6532125137753437,2,4285,-1.5113957427269002
Somasundara Palya,3 BHK,1600.0,3.0,1.8388490907372552,3,4312,-1.478812435964672
Bannerghatta Road,3 BHK,1625.0,2.0,1.8750612633917,3,4615,-1.113155326744108
other,2 BHK,1492.0,2.0,1.8129133566428555,2,4356,-1.4257137138336329
Whitefield,4 BHK,2856.0,5.0,2.197280558125619,4,5514,-0.028251890475835224
Sarjapur  Road,3 BHK,1489.0,2.0,1.9138138523837167,3,5507,-0.036699414451227784
other,3 BHK,1431.0,3.0,1.8129133566428555,3,4542,-1.201250933916059
Lingadheeranahalli,3 BHK,1682.0,3.0,2.0569048513364727,3,6777,1.4959227925128509
Sarjapur  Road,3 BHK,1550.0,2.0,1.8435442119456351,3,4500,-1.2519360777684145
Kodichikkanahalli,2 BHK,1026.0,2.0,1.6532125137753437,2,4385,-1.390716828792721
other,2 Bedroom,690.0,2.0,1.6232492903979006,2,6086,0.6620314972276711
Sarakki Nagar,4 Bedroom,1200.0,4.0,1.9294189257142926,4,7083,1.86520026915144
Attibele,3 Bedroom,2400.0,3.0,2.0791812460476247,3,5000,-0.6485415080975174
Thubarahalli,2 BHK,1200.0,2.0,1.9006401839826004,2,6629,1.3173179998902653
Gottigere,5 Bedroom,1500.0,4.0,2.0,5,6666,1.3619691980459117
Malleshwaram,3 BHK,2520.0,3.0,2.1760912590556813,3,5952,0.5003217525558706
Brookefield,2 BHK,1225.0,2.0,1.8228216453031045,2,5428,-0.13203575645922952
Bommanahalli,2 BHK,1350.0,2.0,1.8573324964312685,2,5333,-0.24668072469669997
Hoodi,3 BHK,1490.0,3.0,1.8976270912904414,3,5302,-0.28409118801629557
other,3 BHK,1391.0,2.0,1.8095597146352678,3,4636,-1.0878127548179306
other,4 Bedroom,1200.0,4.0,1.9344984512435677,4,7166,1.9653637677168088
Yelahanka,2 BHK,1322.0,2.0,1.9030899869919435,2,6051,0.6197938773507082
Whitefield,3 BHK,2173.0,3.0,2.1072099696478683,3,5890,0.4255008259166794
Sarjapur  Road,2 BHK,1200.0,2.0,1.8750612633917,2,6250,0.8599449160797253
Mysore Road,2 BHK,1170.0,2.0,1.8129133566428555,2,5555,0.02122646423717834
Electronics City Phase 1,2 BHK,1175.0,2.0,1.812779707008964,2,5530,-0.008943264246366515
Bannerghatta Road,2 BHK,960.0,2.0,1.7634279935629373,2,6041,0.6077259859572903
Old Madras Road,2 BHK,1210.0,2.0,1.8692317197309762,2,6115,0.6970283822685831
other,2 BHK,1230.0,2.0,1.845098040014257,2,5691,0.18534978718766235
5th Phase JP Nagar,3 BHK,1350.0,2.0,1.8750612633917,3,5555,0.02122646423717834
Kenchenahalli,2 BHK,1150.0,2.0,1.7634279935629373,2,5043,-0.5966495751058203
OMBR Layout,2 BHK,1050.0,2.0,1.6812412373755872,2,4571,-1.1662540488751472
Yelahanka,2 BHK,1285.0,2.0,1.7481880270062005,2,4357,-1.4245069246942912
Hormavu,2 BHK,1018.0,2.0,1.7058637122839193,2,4990,-0.6606093994909353
Hoskote,3 Bedroom,1200.0,3.0,1.7558748556724915,3,4750,-0.950238792932966
Sarjapur  Road,2 BHK,1115.0,2.0,1.6989700043360187,2,4484,-1.2712447039978834
other,3 BHK,1600.0,3.0,1.9777236052888478,3,5937,0.4822199154657437
9th Phase JP Nagar,2 BHK,1480.0,2.0,1.9030899869919435,2,5405,-0.1597919066640908
Kodichikkanahalli,5 Bedroom,2500.0,7.0,2.0969100130080562,5,5000,-0.6485415080975174
Kaval Byrasandra,1 BHK,480.0,1.0,1.3979400086720377,1,5208,-0.39752936711442427
CV Raman Nagar,3 BHK,1590.0,2.0,1.9294189257142926,3,5345,-0.23219925502459846
Nagavara,2 BHK,936.0,2.0,1.60422605308447,2,4294,-1.5005346404728241
Banashankari,2 BHK,1181.0,2.0,1.8750612633917,2,6350,0.9806238300139047
Kengeri,3 BHK,1741.0,3.0,1.9030899869919435,3,4595,-1.1372911095309441
JP Nagar,3 BHK,1750.0,3.0,2.089905111439398,3,7028,1.7988268664876412
Tumkur Road,2 BHK,1027.0,2.0,1.7781512503836436,2,5842,0.3675749472282733
Sector 2 HSR Layout,3 BHK,1600.0,3.0,1.845098040014257,3,4375,-1.4027847201861388
Hebbal,4 BHK,2790.0,5.0,2.296665190261531,4,7096,1.8808885279628833
Sahakara Nagar,2 BHK,1000.0,2.0,1.7781512503836436,2,6000,0.5582476312442768
other,2 Bedroom,1200.0,2.0,1.9294189257142926,2,7083,1.86520026915144
Kasturi Nagar,3 BHK,1570.0,3.0,2.041392685158225,3,7006,1.7722775054221218
Whitefield,1 BHK,905.0,1.0,1.792391689498254,1,6850,1.5840183996848018
Hormavu,3 BHK,1555.0,3.0,1.8750612633917,3,4823,-0.862143185761015
Sarjapur  Road,2 BHK,1308.0,2.0,1.7698202577635922,2,4500,-1.2519360777684145
Kudlu,2 BHK,1024.0,2.0,1.6434526764861874,2,4296,-1.4981210621941405
Kanakapura,3 BHK,1450.0,3.0,1.8750612633917,3,5172,-0.44097377613072886
Hennur Road,2 BHK,1232.0,2.0,1.9395192526186185,2,7061,1.8386509080859204
other,3 BHK,2000.0,4.0,2.113943352306837,3,6500,1.161642200915174
Jakkur,2 BHK,1230.0,2.0,1.8976270912904414,2,6422,1.067512648046514
KR Puram,2 BHK,1076.0,2.0,1.8260748027008264,2,6226,0.8309819767355222
Kumaraswami Layout,7 Bedroom,2400.0,7.0,2.0969100130080562,7,5208,-0.39752936711442427
8th Phase JP Nagar,3 BHK,1431.5,3.0,1.8574531170352664,3,5031,-0.6111310447779218
Whitefield,3 BHK,2901.0,4.0,2.278753600952829,3,6549,1.2207748687429218
GM Palaya,3 BHK,1315.0,2.0,1.8129133566428555,3,4942,-0.7185352781793415
other,2 BHK,1000.0,2.0,1.6434526764861874,2,4400,-1.372614991702594
Hosakerehalli,3 BHK,1596.0,3.0,1.9020028913507294,3,5000,-0.6485415080975174
other,2 BHK,1175.0,2.0,1.8976270912904414,2,6723,1.430756178988394
8th Phase JP Nagar,3 Bedroom,1900.0,4.0,1.954242509439325,3,4736,-0.9671338408837511
Hoodi,2 BHK,1240.0,2.0,1.8129133566428555,2,5241,-0.35770532551614503
Hegde Nagar,3 BHK,1965.0,4.0,2.12057393120585,3,6717,1.4235154441523432
Electronics City Phase 1,2 BHK,1200.0,2.0,1.7764105888073423,2,4980,-0.6726772908843534
other,2 BHK,1112.0,2.0,1.8325089127062364,2,6115,0.6970283822685831
Mahadevpura,2 BHK,1136.0,2.0,1.8095597146352678,2,5677,0.16845473923687723
Jigani,2 BHK,914.0,2.0,1.7403626894942439,2,6017,0.5787630466130873
Rachenahalli,2 BHK,1050.0,2.0,1.6744018128452818,2,4500,-1.2519360777684145
Marathahalli,3 BHK,1385.0,2.0,1.8356905714924256,3,4945,-0.7149149107613161
Yelahanka,2 BHK,845.0,2.0,1.6334684555795864,2,5088,-0.5423440638354395
Whitefield,2 BHK,1485.0,2.0,1.9845723156216322,2,6498,1.1592286226364903
7th Phase JP Nagar,3 BHK,1460.0,2.0,2.0,3,6849,1.58281161054546
other,2 BHK,1158.0,2.0,1.8750612633917,2,6476,1.1326792615709709
other,4 Bedroom,3200.0,4.0,2.3010299956639813,4,6250,0.8599449160797253
TC Palaya,3 Bedroom,1350.0,3.0,1.7781512503836436,3,4444,-1.319516269571555
BTM Layout,3 BHK,1600.0,3.0,2.0492180226701815,3,7000,1.765036770586071
Whitefield,3 BHK,1755.0,3.0,2.0043213737826426,3,5754,0.2613775029661954
BEML Layout,2 BHK,1200.0,2.0,1.8260748027008264,2,5583,0.055016560138748574
other,2 BHK,1266.67,2.0,1.8388490907372552,2,5447,-0.10910676281173544
other,3 BHK,1800.0,3.0,1.954242509439325,3,5000,-0.6485415080975174
2nd Phase Judicial Layout,3 BHK,1300.0,3.0,1.806179973983887,3,4923,-0.7414642718268356
Mysore Road,2 BHK,1029.5,2.0,1.7063336586482971,2,4939,-0.7221556455973669
